"","source","target","ligand","receptor","prob","pval","interaction_name","interaction_name_2","pathway_name","annotation","evidence"
"392","Liver epithelial cells 1","Liver epithelial cells 2","TNFSF14","LTBR",7.70315827744323e-05,0,"TNFSF14_LTBR","TNFSF14 - LTBR","LIGHT","Secreted Signaling","KEGG: hsa04060"
"393","Liver epithelial cells 2","Liver epithelial cells 2","TNFSF14","LTBR",9.06018245675072e-05,0,"TNFSF14_LTBR","TNFSF14 - LTBR","LIGHT","Secreted Signaling","KEGG: hsa04060"
"394","Liver epithelial cells 3","Liver epithelial cells 2","TNFSF14","LTBR",8.1181986803049e-05,0,"TNFSF14_LTBR","TNFSF14 - LTBR","LIGHT","Secreted Signaling","KEGG: hsa04060"
"395","Liver epithelial cells 4","Liver epithelial cells 2","TNFSF14","LTBR",5.33072518086389e-06,0,"TNFSF14_LTBR","TNFSF14 - LTBR","LIGHT","Secreted Signaling","KEGG: hsa04060"
"396","Liver epithelial cells 6","Liver epithelial cells 2","TNFSF14","LTBR",3.59084849213118e-06,0,"TNFSF14_LTBR","TNFSF14 - LTBR","LIGHT","Secreted Signaling","KEGG: hsa04060"
"397","Liver epithelial cells 1","Liver epithelial cells 3","TNFSF14","LTBR",7.65002370251592e-05,0,"TNFSF14_LTBR","TNFSF14 - LTBR","LIGHT","Secreted Signaling","KEGG: hsa04060"
"398","Liver epithelial cells 2","Liver epithelial cells 3","TNFSF14","LTBR",8.99163598035893e-05,0,"TNFSF14_LTBR","TNFSF14 - LTBR","LIGHT","Secreted Signaling","KEGG: hsa04060"
"399","Liver epithelial cells 3","Liver epithelial cells 3","TNFSF14","LTBR",8.05263456014567e-05,0,"TNFSF14_LTBR","TNFSF14 - LTBR","LIGHT","Secreted Signaling","KEGG: hsa04060"
"400","Liver epithelial cells 4","Liver epithelial cells 3","TNFSF14","LTBR",5.29549236116651e-06,0,"TNFSF14_LTBR","TNFSF14 - LTBR","LIGHT","Secreted Signaling","KEGG: hsa04060"
"401","Liver epithelial cells 5","Liver epithelial cells 3","TNFSF14","LTBR",2.97589707718253e-06,0.02,"TNFSF14_LTBR","TNFSF14 - LTBR","LIGHT","Secreted Signaling","KEGG: hsa04060"
"402","Liver epithelial cells 6","Liver epithelial cells 3","TNFSF14","LTBR",3.56493937437775e-06,0,"TNFSF14_LTBR","TNFSF14 - LTBR","LIGHT","Secreted Signaling","KEGG: hsa04060"
"403","Liver epithelial cells 2","Liver epithelial cells 5","TNFSF14","LTBR",6.28115098479898e-06,0,"TNFSF14_LTBR","TNFSF14 - LTBR","LIGHT","Secreted Signaling","KEGG: hsa04060"
"404","Liver epithelial cells 3","Liver epithelial cells 5","TNFSF14","LTBR",5.63262477015917e-06,0,"TNFSF14_LTBR","TNFSF14 - LTBR","LIGHT","Secreted Signaling","KEGG: hsa04060"
"405","Liver epithelial cells 1","Liver epithelial cells 6","TNFSF14","LTBR",3.81246010996234e-06,0,"TNFSF14_LTBR","TNFSF14 - LTBR","LIGHT","Secreted Signaling","KEGG: hsa04060"
"406","Liver epithelial cells 2","Liver epithelial cells 6","TNFSF14","LTBR",4.48433225228989e-06,0,"TNFSF14_LTBR","TNFSF14 - LTBR","LIGHT","Secreted Signaling","KEGG: hsa04060"
"407","Liver epithelial cells 3","Liver epithelial cells 6","TNFSF14","LTBR",4.01827033180826e-06,0,"TNFSF14_LTBR","TNFSF14 - LTBR","LIGHT","Secreted Signaling","KEGG: hsa04060"
"408","Liver epithelial cells 4","Liver epithelial cells 6","TNFSF14","LTBR",2.63822770533141e-07,0,"TNFSF14_LTBR","TNFSF14 - LTBR","LIGHT","Secreted Signaling","KEGG: hsa04060"
"409","Liver epithelial cells 6","Liver epithelial cells 6","TNFSF14","LTBR",1.77723616452158e-07,0,"TNFSF14_LTBR","TNFSF14 - LTBR","LIGHT","Secreted Signaling","KEGG: hsa04060"
"410","Liver epithelial cells 1","Neutrophils and macrophages","TNFSF14","TNFRSF14",1.00522615281697e-06,0,"TNFSF14_TNFRSF14","TNFSF14 - TNFRSF14","LIGHT","Secreted Signaling","KEGG: hsa04060"
"411","Liver epithelial cells 2","Neutrophils and macrophages","TNFSF14","TNFRSF14",1.18390943509264e-06,0,"TNFSF14_TNFRSF14","TNFSF14 - TNFRSF14","LIGHT","Secreted Signaling","KEGG: hsa04060"
"412","Liver epithelial cells 3","Neutrophils and macrophages","TNFSF14","TNFRSF14",1.06191711332198e-06,0,"TNFSF14_TNFRSF14","TNFSF14 - TNFRSF14","LIGHT","Secreted Signaling","KEGG: hsa04060"
"413","Liver epithelial cells 4","Neutrophils and macrophages","TNFSF14","TNFRSF14",6.95229959496435e-08,0,"TNFSF14_TNFRSF14","TNFSF14 - TNFRSF14","LIGHT","Secreted Signaling","KEGG: hsa04060"
"414","Liver epithelial cells 5","Neutrophils and macrophages","TNFSF14","TNFRSF14",3.9024919701738e-08,0,"TNFSF14_TNFRSF14","TNFSF14 - TNFRSF14","LIGHT","Secreted Signaling","KEGG: hsa04060"
"415","Liver epithelial cells 6","Neutrophils and macrophages","TNFSF14","TNFRSF14",4.68889734254542e-08,0,"TNFSF14_TNFRSF14","TNFSF14 - TNFRSF14","LIGHT","Secreted Signaling","KEGG: hsa04060"
"416","Liver epithelial cells 5","Stellate cells","SPP1","CD44",8.00731875863817e-07,0,"SPP1_CD44","SPP1 - CD44","SPP1","Secreted Signaling","PMID: 21907263"
"417","Cholangiocyte cells","Stellate cells","SPP1","CD44",2.63160736949339e-05,0,"SPP1_CD44","SPP1 - CD44","SPP1","Secreted Signaling","PMID: 21907263"
"418","Liver epithelial cells 5","Neutrophils and macrophages","SPP1","CD44",4.99026047399691e-06,0,"SPP1_CD44","SPP1 - CD44","SPP1","Secreted Signaling","PMID: 21907263"
"419","Cholangiocyte cells","Neutrophils and macrophages","SPP1","CD44",0.000161091741654537,0,"SPP1_CD44","SPP1 - CD44","SPP1","Secreted Signaling","PMID: 21907263"
"420","Liver epithelial cells 5","Lymphocytes","SPP1","CD44",9.48601713369191e-07,0,"SPP1_CD44","SPP1 - CD44","SPP1","Secreted Signaling","PMID: 21907263"
"421","Cholangiocyte cells","Lymphocytes","SPP1","CD44",3.09893106813457e-05,0,"SPP1_CD44","SPP1 - CD44","SPP1","Secreted Signaling","PMID: 21907263"
"422","Liver epithelial cells 5","Cholangiocyte cells","SPP1","CD44",3.4094613408484e-07,0,"SPP1_CD44","SPP1 - CD44","SPP1","Secreted Signaling","PMID: 21907263"
"423","Cholangiocyte cells","Cholangiocyte cells","SPP1","CD44",1.12316748129714e-05,0,"SPP1_CD44","SPP1 - CD44","SPP1","Secreted Signaling","PMID: 21907263"
"424","Liver epithelial cells 5","Endothelial cells","SPP1","ITGAV_ITGB3",2.4733601472468e-06,0,"SPP1_ITGAV_ITGB3","SPP1 - (ITGAV+ITGB3)","SPP1","Secreted Signaling","PMID: 21907263"
"425","Cholangiocyte cells","Endothelial cells","SPP1","ITGAV_ITGB3",8.09920435390166e-05,0,"SPP1_ITGAV_ITGB3","SPP1 - (ITGAV+ITGB3)","SPP1","Secreted Signaling","PMID: 21907263"
"426","Liver epithelial cells 5","Liver epithelial cells 1","SPP1","ITGAV_ITGB1",3.58686500162844e-06,0,"SPP1_ITGAV_ITGB1","SPP1 - (ITGAV+ITGB1)","SPP1","Secreted Signaling","PMID: 21907263"
"427","Cholangiocyte cells","Liver epithelial cells 1","SPP1","ITGAV_ITGB1",0.000117794982397934,0,"SPP1_ITGAV_ITGB1","SPP1 - (ITGAV+ITGB1)","SPP1","Secreted Signaling","PMID: 21907263"
"428","Liver epithelial cells 5","Liver epithelial cells 2","SPP1","ITGAV_ITGB1",4.36344540472372e-06,0,"SPP1_ITGAV_ITGB1","SPP1 - (ITGAV+ITGB1)","SPP1","Secreted Signaling","PMID: 21907263"
"429","Cholangiocyte cells","Liver epithelial cells 2","SPP1","ITGAV_ITGB1",0.000142809211093801,0,"SPP1_ITGAV_ITGB1","SPP1 - (ITGAV+ITGB1)","SPP1","Secreted Signaling","PMID: 21907263"
"430","Liver epithelial cells 5","Liver epithelial cells 3","SPP1","ITGAV_ITGB1",1.92433538766718e-06,0,"SPP1_ITGAV_ITGB1","SPP1 - (ITGAV+ITGB1)","SPP1","Secreted Signaling","PMID: 21907263"
"431","Cholangiocyte cells","Liver epithelial cells 3","SPP1","ITGAV_ITGB1",6.31410003109144e-05,0,"SPP1_ITGAV_ITGB1","SPP1 - (ITGAV+ITGB1)","SPP1","Secreted Signaling","PMID: 21907263"
"432","Liver epithelial cells 5","Liver epithelial cells 4","SPP1","ITGAV_ITGB1",3.90756403274024e-07,0,"SPP1_ITGAV_ITGB1","SPP1 - (ITGAV+ITGB1)","SPP1","Secreted Signaling","PMID: 21907263"
"433","Cholangiocyte cells","Liver epithelial cells 4","SPP1","ITGAV_ITGB1",1.28306963144113e-05,0,"SPP1_ITGAV_ITGB1","SPP1 - (ITGAV+ITGB1)","SPP1","Secreted Signaling","PMID: 21907263"
"434","Liver epithelial cells 5","Liver epithelial cells 5","SPP1","ITGAV_ITGB1",9.85745747220478e-07,0,"SPP1_ITGAV_ITGB1","SPP1 - (ITGAV+ITGB1)","SPP1","Secreted Signaling","PMID: 21907263"
"435","Cholangiocyte cells","Liver epithelial cells 5","SPP1","ITGAV_ITGB1",3.23072396775372e-05,0,"SPP1_ITGAV_ITGB1","SPP1 - (ITGAV+ITGB1)","SPP1","Secreted Signaling","PMID: 21907263"
"436","Liver epithelial cells 5","Liver epithelial cells 6","SPP1","ITGAV_ITGB1",1.6900513968709e-07,0,"SPP1_ITGAV_ITGB1","SPP1 - (ITGAV+ITGB1)","SPP1","Secreted Signaling","PMID: 21907263"
"437","Cholangiocyte cells","Liver epithelial cells 6","SPP1","ITGAV_ITGB1",5.54153745378716e-06,0,"SPP1_ITGAV_ITGB1","SPP1 - (ITGAV+ITGB1)","SPP1","Secreted Signaling","PMID: 21907263"
"438","Liver epithelial cells 5","Endothelial cells","SPP1","ITGAV_ITGB1",3.83056766768476e-06,0,"SPP1_ITGAV_ITGB1","SPP1 - (ITGAV+ITGB1)","SPP1","Secreted Signaling","PMID: 21907263"
"439","Cholangiocyte cells","Endothelial cells","SPP1","ITGAV_ITGB1",0.000124961191291035,0,"SPP1_ITGAV_ITGB1","SPP1 - (ITGAV+ITGB1)","SPP1","Secreted Signaling","PMID: 21907263"
"440","Liver epithelial cells 5","Stellate cells","SPP1","ITGAV_ITGB1",2.61491710731664e-06,0,"SPP1_ITGAV_ITGB1","SPP1 - (ITGAV+ITGB1)","SPP1","Secreted Signaling","PMID: 21907263"
"441","Cholangiocyte cells","Stellate cells","SPP1","ITGAV_ITGB1",8.53034358526909e-05,0,"SPP1_ITGAV_ITGB1","SPP1 - (ITGAV+ITGB1)","SPP1","Secreted Signaling","PMID: 21907263"
"442","Liver epithelial cells 5","Neutrophils and macrophages","SPP1","ITGAV_ITGB1",1.14621578580375e-06,0,"SPP1_ITGAV_ITGB1","SPP1 - (ITGAV+ITGB1)","SPP1","Secreted Signaling","PMID: 21907263"
"443","Cholangiocyte cells","Neutrophils and macrophages","SPP1","ITGAV_ITGB1",3.7609504414865e-05,0,"SPP1_ITGAV_ITGB1","SPP1 - (ITGAV+ITGB1)","SPP1","Secreted Signaling","PMID: 21907263"
"444","Liver epithelial cells 5","Lymphocytes","SPP1","ITGAV_ITGB1",2.59039732230157e-07,0,"SPP1_ITGAV_ITGB1","SPP1 - (ITGAV+ITGB1)","SPP1","Secreted Signaling","PMID: 21907263"
"445","Cholangiocyte cells","Lymphocytes","SPP1","ITGAV_ITGB1",8.51972181498981e-06,0,"SPP1_ITGAV_ITGB1","SPP1 - (ITGAV+ITGB1)","SPP1","Secreted Signaling","PMID: 21907263"
"446","Liver epithelial cells 5","Cholangiocyte cells","SPP1","ITGAV_ITGB1",5.63362513387259e-06,0,"SPP1_ITGAV_ITGB1","SPP1 - (ITGAV+ITGB1)","SPP1","Secreted Signaling","PMID: 21907263"
"447","Cholangiocyte cells","Cholangiocyte cells","SPP1","ITGAV_ITGB1",0.000182930062401652,0,"SPP1_ITGAV_ITGB1","SPP1 - (ITGAV+ITGB1)","SPP1","Secreted Signaling","PMID: 21907263"
"448","Liver epithelial cells 5","Liver epithelial cells 1","SPP1","ITGAV_ITGB5",2.35542822659669e-06,0,"SPP1_ITGAV_ITGB5","SPP1 - (ITGAV+ITGB5)","SPP1","Secreted Signaling","PMID: 21907263"
"449","Cholangiocyte cells","Liver epithelial cells 1","SPP1","ITGAV_ITGB5",7.74609527976013e-05,0,"SPP1_ITGAV_ITGB5","SPP1 - (ITGAV+ITGB5)","SPP1","Secreted Signaling","PMID: 21907263"
"450","Liver epithelial cells 5","Liver epithelial cells 2","SPP1","ITGAV_ITGB5",2.69944991748504e-06,0,"SPP1_ITGAV_ITGB5","SPP1 - (ITGAV+ITGB5)","SPP1","Secreted Signaling","PMID: 21907263"
"451","Cholangiocyte cells","Liver epithelial cells 2","SPP1","ITGAV_ITGB5",8.8600081144861e-05,0,"SPP1_ITGAV_ITGB5","SPP1 - (ITGAV+ITGB5)","SPP1","Secreted Signaling","PMID: 21907263"
"452","Liver epithelial cells 5","Liver epithelial cells 3","SPP1","ITGAV_ITGB5",1.13391088071936e-06,0,"SPP1_ITGAV_ITGB5","SPP1 - (ITGAV+ITGB5)","SPP1","Secreted Signaling","PMID: 21907263"
"453","Cholangiocyte cells","Liver epithelial cells 3","SPP1","ITGAV_ITGB5",3.72807902077485e-05,0,"SPP1_ITGAV_ITGB5","SPP1 - (ITGAV+ITGB5)","SPP1","Secreted Signaling","PMID: 21907263"
"454","Liver epithelial cells 5","Liver epithelial cells 4","SPP1","ITGAV_ITGB5",2.64362355529087e-07,0,"SPP1_ITGAV_ITGB5","SPP1 - (ITGAV+ITGB5)","SPP1","Secreted Signaling","PMID: 21907263"
"455","Cholangiocyte cells","Liver epithelial cells 4","SPP1","ITGAV_ITGB5",8.69224490746389e-06,0,"SPP1_ITGAV_ITGB5","SPP1 - (ITGAV+ITGB5)","SPP1","Secreted Signaling","PMID: 21907263"
"456","Liver epithelial cells 5","Liver epithelial cells 5","SPP1","ITGAV_ITGB5",4.23306035839433e-07,0,"SPP1_ITGAV_ITGB5","SPP1 - (ITGAV+ITGB5)","SPP1","Secreted Signaling","PMID: 21907263"
"457","Cholangiocyte cells","Liver epithelial cells 5","SPP1","ITGAV_ITGB5",1.39215701185615e-05,0,"SPP1_ITGAV_ITGB5","SPP1 - (ITGAV+ITGB5)","SPP1","Secreted Signaling","PMID: 21907263"
"458","Liver epithelial cells 5","Liver epithelial cells 6","SPP1","ITGAV_ITGB5",1.14880806784045e-07,0,"SPP1_ITGAV_ITGB5","SPP1 - (ITGAV+ITGB5)","SPP1","Secreted Signaling","PMID: 21907263"
"459","Cholangiocyte cells","Liver epithelial cells 6","SPP1","ITGAV_ITGB5",3.77360227000166e-06,0,"SPP1_ITGAV_ITGB5","SPP1 - (ITGAV+ITGB5)","SPP1","Secreted Signaling","PMID: 21907263"
"460","Liver epithelial cells 5","Endothelial cells","SPP1","ITGAV_ITGB5",8.40411028788954e-07,0,"SPP1_ITGAV_ITGB5","SPP1 - (ITGAV+ITGB5)","SPP1","Secreted Signaling","PMID: 21907263"
"461","Cholangiocyte cells","Endothelial cells","SPP1","ITGAV_ITGB5",2.76459676989562e-05,0,"SPP1_ITGAV_ITGB5","SPP1 - (ITGAV+ITGB5)","SPP1","Secreted Signaling","PMID: 21907263"
"462","Liver epithelial cells 5","Stellate cells","SPP1","ITGAV_ITGB5",1.12571905959114e-06,0,"SPP1_ITGAV_ITGB5","SPP1 - (ITGAV+ITGB5)","SPP1","Secreted Signaling","PMID: 21907263"
"463","Cholangiocyte cells","Stellate cells","SPP1","ITGAV_ITGB5",3.69474481178243e-05,0,"SPP1_ITGAV_ITGB5","SPP1 - (ITGAV+ITGB5)","SPP1","Secreted Signaling","PMID: 21907263"
"464","Liver epithelial cells 5","Neutrophils and macrophages","SPP1","ITGAV_ITGB5",9.23469345406053e-07,0,"SPP1_ITGAV_ITGB5","SPP1 - (ITGAV+ITGB5)","SPP1","Secreted Signaling","PMID: 21907263"
"465","Cholangiocyte cells","Neutrophils and macrophages","SPP1","ITGAV_ITGB5",3.03296636151283e-05,0,"SPP1_ITGAV_ITGB5","SPP1 - (ITGAV+ITGB5)","SPP1","Secreted Signaling","PMID: 21907263"
"466","Liver epithelial cells 5","Cholangiocyte cells","SPP1","ITGAV_ITGB5",2.86502987701214e-06,0,"SPP1_ITGAV_ITGB5","SPP1 - (ITGAV+ITGB5)","SPP1","Secreted Signaling","PMID: 21907263"
"467","Cholangiocyte cells","Cholangiocyte cells","SPP1","ITGAV_ITGB5",9.37325588241442e-05,0,"SPP1_ITGAV_ITGB5","SPP1 - (ITGAV+ITGB5)","SPP1","Secreted Signaling","PMID: 21907263"
"468","Liver epithelial cells 5","Neutrophils and macrophages","SPP1","ITGA4_ITGB1",8.97919366622235e-07,0,"SPP1_ITGA4_ITGB1","SPP1 - (ITGA4+ITGB1)","SPP1","Secreted Signaling","PMID: 21907263"
"469","Cholangiocyte cells","Neutrophils and macrophages","SPP1","ITGA4_ITGB1",2.94937468461987e-05,0,"SPP1_ITGA4_ITGB1","SPP1 - (ITGA4+ITGB1)","SPP1","Secreted Signaling","PMID: 21907263"
"470","Liver epithelial cells 5","Lymphocytes","SPP1","ITGA4_ITGB1",8.63452074719942e-07,0,"SPP1_ITGA4_ITGB1","SPP1 - (ITGA4+ITGB1)","SPP1","Secreted Signaling","PMID: 21907263"
"471","Cholangiocyte cells","Lymphocytes","SPP1","ITGA4_ITGB1",2.82310553241805e-05,0,"SPP1_ITGA4_ITGB1","SPP1 - (ITGA4+ITGB1)","SPP1","Secreted Signaling","PMID: 21907263"
"472","Liver epithelial cells 5","Endothelial cells","SPP1","ITGA9_ITGB1",5.25425822455704e-06,0,"SPP1_ITGA9_ITGB1","SPP1 - (ITGA9+ITGB1)","SPP1","Secreted Signaling","PMID: 21907263"
"473","Cholangiocyte cells","Endothelial cells","SPP1","ITGA9_ITGB1",0.000170728735211723,0,"SPP1_ITGA9_ITGB1","SPP1 - (ITGA9+ITGB1)","SPP1","Secreted Signaling","PMID: 21907263"
"474","Liver epithelial cells 5","Stellate cells","SPP1","ITGA9_ITGB1",3.35052634925399e-06,0,"SPP1_ITGA9_ITGB1","SPP1 - (ITGA9+ITGB1)","SPP1","Secreted Signaling","PMID: 21907263"
"475","Cholangiocyte cells","Stellate cells","SPP1","ITGA9_ITGB1",0.000108973428696397,0,"SPP1_ITGA9_ITGB1","SPP1 - (ITGA9+ITGB1)","SPP1","Secreted Signaling","PMID: 21907263"
"476","Liver epithelial cells 5","Neutrophils and macrophages","SPP1","ITGA9_ITGB1",2.16628380941518e-06,0,"SPP1_ITGA9_ITGB1","SPP1 - (ITGA9+ITGB1)","SPP1","Secreted Signaling","PMID: 21907263"
"477","Cholangiocyte cells","Neutrophils and macrophages","SPP1","ITGA9_ITGB1",7.07711440678765e-05,0,"SPP1_ITGA9_ITGB1","SPP1 - (ITGA9+ITGB1)","SPP1","Secreted Signaling","PMID: 21907263"
"478","Liver epithelial cells 5","Liver epithelial cells 6","SPP1","ITGA5_ITGB1",9.75920964635999e-08,0,"SPP1_ITGA5_ITGB1","SPP1 - (ITGA5+ITGB1)","SPP1","Secreted Signaling","PMID: 21907263"
"479","Cholangiocyte cells","Liver epithelial cells 6","SPP1","ITGA5_ITGB1",3.20754083748834e-06,0,"SPP1_ITGA5_ITGB1","SPP1 - (ITGA5+ITGB1)","SPP1","Secreted Signaling","PMID: 21907263"
"480","Liver epithelial cells 5","Endothelial cells","SPP1","ITGA5_ITGB1",2.44024687379309e-06,0,"SPP1_ITGA5_ITGB1","SPP1 - (ITGA5+ITGB1)","SPP1","Secreted Signaling","PMID: 21907263"
"481","Cholangiocyte cells","Endothelial cells","SPP1","ITGA5_ITGB1",7.9915114595306e-05,0,"SPP1_ITGA5_ITGB1","SPP1 - (ITGA5+ITGB1)","SPP1","Secreted Signaling","PMID: 21907263"
"482","Liver epithelial cells 5","Neutrophils and macrophages","SPP1","ITGA5_ITGB1",1.83697440060002e-07,0,"SPP1_ITGA5_ITGB1","SPP1 - (ITGA5+ITGB1)","SPP1","Secreted Signaling","PMID: 21907263"
"483","Cholangiocyte cells","Neutrophils and macrophages","SPP1","ITGA5_ITGB1",6.05237208712868e-06,0,"SPP1_ITGA5_ITGB1","SPP1 - (ITGA5+ITGB1)","SPP1","Secreted Signaling","PMID: 21907263"
"484","Liver epithelial cells 1","Liver epithelial cells 1","NAMPT","INSR",0.00920526716514846,0,"NAMPT_INSR","NAMPT - INSR","VISFATIN","Secreted Signaling","PMID: 28490838"
"485","Liver epithelial cells 2","Liver epithelial cells 1","NAMPT","INSR",0.00576555703696249,0,"NAMPT_INSR","NAMPT - INSR","VISFATIN","Secreted Signaling","PMID: 28490838"
"486","Liver epithelial cells 3","Liver epithelial cells 1","NAMPT","INSR",0.00430030388830744,0,"NAMPT_INSR","NAMPT - INSR","VISFATIN","Secreted Signaling","PMID: 28490838"
"487","Liver epithelial cells 4","Liver epithelial cells 1","NAMPT","INSR",0.000946309800214932,0,"NAMPT_INSR","NAMPT - INSR","VISFATIN","Secreted Signaling","PMID: 28490838"
"488","Liver epithelial cells 5","Liver epithelial cells 1","NAMPT","INSR",0.00159559422902112,0,"NAMPT_INSR","NAMPT - INSR","VISFATIN","Secreted Signaling","PMID: 28490838"
"489","Liver epithelial cells 6","Liver epithelial cells 1","NAMPT","INSR",0.00033516698667573,0,"NAMPT_INSR","NAMPT - INSR","VISFATIN","Secreted Signaling","PMID: 28490838"
"490","Stellate cells","Liver epithelial cells 1","NAMPT","INSR",0.00184637322898545,0,"NAMPT_INSR","NAMPT - INSR","VISFATIN","Secreted Signaling","PMID: 28490838"
"491","Neutrophils and macrophages","Liver epithelial cells 1","NAMPT","INSR",0.00212607054556466,0,"NAMPT_INSR","NAMPT - INSR","VISFATIN","Secreted Signaling","PMID: 28490838"
"492","Liver epithelial cells 1","Liver epithelial cells 2","NAMPT","INSR",0.00477417407278221,0,"NAMPT_INSR","NAMPT - INSR","VISFATIN","Secreted Signaling","PMID: 28490838"
"493","Liver epithelial cells 2","Liver epithelial cells 2","NAMPT","INSR",0.00298539857179298,0,"NAMPT_INSR","NAMPT - INSR","VISFATIN","Secreted Signaling","PMID: 28490838"
"494","Liver epithelial cells 3","Liver epithelial cells 2","NAMPT","INSR",0.00223488687310147,0,"NAMPT_INSR","NAMPT - INSR","VISFATIN","Secreted Signaling","PMID: 28490838"
"495","Liver epithelial cells 4","Liver epithelial cells 2","NAMPT","INSR",0.000490457490538523,0,"NAMPT_INSR","NAMPT - INSR","VISFATIN","Secreted Signaling","PMID: 28490838"
"496","Liver epithelial cells 5","Liver epithelial cells 2","NAMPT","INSR",0.000826042906768716,0,"NAMPT_INSR","NAMPT - INSR","VISFATIN","Secreted Signaling","PMID: 28490838"
"497","Liver epithelial cells 6","Liver epithelial cells 2","NAMPT","INSR",0.000174267570646359,0,"NAMPT_INSR","NAMPT - INSR","VISFATIN","Secreted Signaling","PMID: 28490838"
"498","Liver epithelial cells 3","Liver epithelial cells 3","NAMPT","INSR",0.00130278049812946,0,"NAMPT_INSR","NAMPT - INSR","VISFATIN","Secreted Signaling","PMID: 28490838"
"499","Liver epithelial cells 6","Liver epithelial cells 3","NAMPT","INSR",0.000101608435984835,0,"NAMPT_INSR","NAMPT - INSR","VISFATIN","Secreted Signaling","PMID: 28490838"
"500","Liver epithelial cells 1","Liver epithelial cells 4","NAMPT","INSR",0.000989775554348239,0,"NAMPT_INSR","NAMPT - INSR","VISFATIN","Secreted Signaling","PMID: 28490838"
"501","Liver epithelial cells 2","Liver epithelial cells 4","NAMPT","INSR",0.000620047635408255,0,"NAMPT_INSR","NAMPT - INSR","VISFATIN","Secreted Signaling","PMID: 28490838"
"502","Liver epithelial cells 3","Liver epithelial cells 4","NAMPT","INSR",0.000462267288105324,0,"NAMPT_INSR","NAMPT - INSR","VISFATIN","Secreted Signaling","PMID: 28490838"
"503","Liver epithelial cells 4","Liver epithelial cells 4","NAMPT","INSR",0.000101758017035492,0,"NAMPT_INSR","NAMPT - INSR","VISFATIN","Secreted Signaling","PMID: 28490838"
"504","Liver epithelial cells 5","Liver epithelial cells 4","NAMPT","INSR",0.000171599446768733,0,"NAMPT_INSR","NAMPT - INSR","VISFATIN","Secreted Signaling","PMID: 28490838"
"505","Liver epithelial cells 6","Liver epithelial cells 4","NAMPT","INSR",3.60272937239213e-05,0,"NAMPT_INSR","NAMPT - INSR","VISFATIN","Secreted Signaling","PMID: 28490838"
"506","Stellate cells","Liver epithelial cells 4","NAMPT","INSR",0.000198741900419323,0,"NAMPT_INSR","NAMPT - INSR","VISFATIN","Secreted Signaling","PMID: 28490838"
"507","Neutrophils and macrophages","Liver epithelial cells 4","NAMPT","INSR",0.000228712078929108,0,"NAMPT_INSR","NAMPT - INSR","VISFATIN","Secreted Signaling","PMID: 28490838"
"508","Liver epithelial cells 1","Liver epithelial cells 6","NAMPT","INSR",0.000275737584069128,0,"NAMPT_INSR","NAMPT - INSR","VISFATIN","Secreted Signaling","PMID: 28490838"
"509","Liver epithelial cells 2","Liver epithelial cells 6","NAMPT","INSR",0.000172549663608585,0,"NAMPT_INSR","NAMPT - INSR","VISFATIN","Secreted Signaling","PMID: 28490838"
"510","Liver epithelial cells 3","Liver epithelial cells 6","NAMPT","INSR",0.000128959085686496,0,"NAMPT_INSR","NAMPT - INSR","VISFATIN","Secreted Signaling","PMID: 28490838"
"511","Liver epithelial cells 4","Liver epithelial cells 6","NAMPT","INSR",2.83354949288914e-05,0,"NAMPT_INSR","NAMPT - INSR","VISFATIN","Secreted Signaling","PMID: 28490838"
"512","Liver epithelial cells 5","Liver epithelial cells 6","NAMPT","INSR",4.77475003780714e-05,0,"NAMPT_INSR","NAMPT - INSR","VISFATIN","Secreted Signaling","PMID: 28490838"
"513","Liver epithelial cells 6","Liver epithelial cells 6","NAMPT","INSR",1.00536477405933e-05,0,"NAMPT_INSR","NAMPT - INSR","VISFATIN","Secreted Signaling","PMID: 28490838"
"514","Neutrophils and macrophages","Liver epithelial cells 6","NAMPT","INSR",6.35418459191273e-05,0.01,"NAMPT_INSR","NAMPT - INSR","VISFATIN","Secreted Signaling","PMID: 28490838"
"515","Liver epithelial cells 1","Endothelial cells","NAMPT","INSR",0.00627160243129855,0,"NAMPT_INSR","NAMPT - INSR","VISFATIN","Secreted Signaling","PMID: 28490838"
"516","Liver epithelial cells 2","Endothelial cells","NAMPT","INSR",0.00394920113448392,0,"NAMPT_INSR","NAMPT - INSR","VISFATIN","Secreted Signaling","PMID: 28490838"
"517","Liver epithelial cells 3","Endothelial cells","NAMPT","INSR",0.00291001880430732,0,"NAMPT_INSR","NAMPT - INSR","VISFATIN","Secreted Signaling","PMID: 28490838"
"518","Liver epithelial cells 4","Endothelial cells","NAMPT","INSR",0.000646172726778989,0,"NAMPT_INSR","NAMPT - INSR","VISFATIN","Secreted Signaling","PMID: 28490838"
"519","Liver epithelial cells 5","Endothelial cells","NAMPT","INSR",0.00109360370395235,0,"NAMPT_INSR","NAMPT - INSR","VISFATIN","Secreted Signaling","PMID: 28490838"
"520","Liver epithelial cells 6","Endothelial cells","NAMPT","INSR",0.000226467739607687,0,"NAMPT_INSR","NAMPT - INSR","VISFATIN","Secreted Signaling","PMID: 28490838"
"521","Endothelial cells","Endothelial cells","NAMPT","INSR",0.00180075126473442,0,"NAMPT_INSR","NAMPT - INSR","VISFATIN","Secreted Signaling","PMID: 28490838"
