p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
0,0.518520550548574,0.15,0.004,0,5,TWIST2
0,0.5160543750691511,0.599,0.459,0,5,BACH1
0,0.5101823878018135,0.247,0.012,0,5,DNM3OS
0,0.5088837446585615,0.177,0.023,0,5,LINC01091
0,0.5077378659661403,0.415,0.156,0,5,INPP4B
0,0.5061833934303901,0.44,0.211,0,5,LIMA1
0,0.5051556807012058,0.422,0.167,0,5,IFI16
0,0.5050779972121924,0.319,0.119,0,5,AFAP1
0,0.5047435484288478,0.234,0.09,0,5,TSPAN5
0,0.5028967475296493,0.628,0.46,0,5,ITGA1
0,0.5015344850801636,0.153,0.023,0,5,RIPOR3
2.61060957555362e-308,0.686078314302926,0.177,0.117,8.54504726270211e-304,5,DEC1
1.749291500656242e-302,0.8338782407410915,0.092,0.042,5.725780939948011e-298,5,RGS6
1.9232812237041774e-294,0.5008288469339829,0.071,0.01,6.295284101428514e-290,5,AC020637.1
9.601659478080407e-280,0.5109417689307285,0.48,0.46,3.142815180365279e-275,5,CMSS1
2.1505105749294493e-261,0.6245795918628511,0.225,0.163,7.039051213859074e-257,5,PGAP1
4.576715433050758e-257,0.6512294081363763,0.456,0.433,1.498050495546174e-252,5,PHLDB2
2.3006575149575428e-247,0.7581251189483981,0.1,0.026,7.530512177959029e-243,5,LINC02388
9.151874844346888e-243,0.6825261363325174,0.177,0.089,2.9955916740516235e-238,5,CEMIP
1.2818577016831903e-144,0.5045840252865338,0.297,0.208,4.1957766291494186e-140,5,MARCH3
3.828400817069959e-121,1.15995374762119,0.149,0.089,1.253112155443339e-116,5,ROBO2
4.916650207790297e-95,0.5127457680253339,0.062,0.047,1.60931794601392e-90,5,HELLPAR
0,2.8077319599585087,0.87,0.377,0,6,HP
0,2.594388917428421,0.967,0.699,0,6,SERPINA1
0,2.5821337721717454,0.88,0.365,0,6,APOC1
0,2.5139745248148473,0.979,0.796,0,6,FGA
0,2.2842668004905433,0.984,0.797,0,6,ALB
0,2.2719784651280115,0.823,0.307,0,6,AMBP
0,2.2310726030899453,0.81,0.331,0,6,VTN
0,2.1738920523439464,0.688,0.245,0,6,APOA2
0,2.155152410216379,0.727,0.218,0,6,APOC3
0,2.090201011747717,0.825,0.392,0,6,ORM1
0,2.0257462465118787,0.924,0.662,0,6,MT2A
0,1.7419313111781602,0.661,0.247,0,6,ORM2
0,1.690189446106515,0.96,0.778,0,6,APOB
0,1.652425015633627,0.728,0.343,0,6,MT1E
0,1.521263131551363,0.691,0.342,0,6,CFB
0,1.490184755656435,0.626,0.27,0,6,KRT18
0,1.4812126343601784,0.819,0.459,0,6,CRP
0,1.4312296681646028,0.467,0.246,0,6,SAA1
0,1.3995874345948713,0.646,0.29,0,6,MT1X
0,1.2371592896818766,0.612,0.339,0,6,APCS
