"","source","target","ligand","receptor","prob","pval","interaction_name","interaction_name_2","pathway_name","annotation","evidence"
"107","Epithelial 4","Endothelial","VEGFA","FLT1",0.0140533864895598,0,"VEGFA_VEGFR1","VEGFA - VEGFR1","VEGF","Secreted Signaling","KEGG: hsa04370; PMID: 16633338"
"108","Stellate","Endothelial","VEGFA","FLT1",0.0140533864895598,0,"VEGFA_VEGFR1","VEGFA - VEGFR1","VEGF","Secreted Signaling","KEGG: hsa04370; PMID: 16633338"
"109","Cholangiocyte","Endothelial","VEGFA","FLT1",0.0140533864895598,0,"VEGFA_VEGFR1","VEGFA - VEGFR1","VEGF","Secreted Signaling","KEGG: hsa04370; PMID: 16633338"
"110","Epithelial 6","Endothelial","VEGFA","FLT1",0.0486148101708071,0,"VEGFA_VEGFR1","VEGFA - VEGFR1","VEGF","Secreted Signaling","KEGG: hsa04370; PMID: 16633338"
"111","Unknown","Endothelial","VEGFA","FLT1",0.0140533864895598,0,"VEGFA_VEGFR1","VEGFA - VEGFR1","VEGF","Secreted Signaling","KEGG: hsa04370; PMID: 16633338"
"112","Epithelial 1","Endothelial","VEGFA","KDR",0.00243334029150383,0,"VEGFA_VEGFR2","VEGFA - VEGFR2","VEGF","Secreted Signaling","KEGG: hsa04370; PMID: 16633338"
"113","Epithelial 2","Endothelial","VEGFA","KDR",0.00243334029150383,0,"VEGFA_VEGFR2","VEGFA - VEGFR2","VEGF","Secreted Signaling","KEGG: hsa04370; PMID: 16633338"
"114","Epithelial 3","Endothelial","VEGFA","KDR",0.00243334029150383,0,"VEGFA_VEGFR2","VEGFA - VEGFR2","VEGF","Secreted Signaling","KEGG: hsa04370; PMID: 16633338"
"115","Epithelial 4","Endothelial","VEGFA","KDR",0.00243334029150383,0,"VEGFA_VEGFR2","VEGFA - VEGFR2","VEGF","Secreted Signaling","KEGG: hsa04370; PMID: 16633338"
"116","Stellate","Endothelial","VEGFA","KDR",0.00243334029150383,0,"VEGFA_VEGFR2","VEGFA - VEGFR2","VEGF","Secreted Signaling","KEGG: hsa04370; PMID: 16633338"
"117","Cholangiocyte","Endothelial","VEGFA","KDR",0.00243334029150383,0,"VEGFA_VEGFR2","VEGFA - VEGFR2","VEGF","Secreted Signaling","KEGG: hsa04370; PMID: 16633338"
"118","Epithelial 6","Endothelial","VEGFA","KDR",0.00866890547140062,0,"VEGFA_VEGFR2","VEGFA - VEGFR2","VEGF","Secreted Signaling","KEGG: hsa04370; PMID: 16633338"
"119","Unknown","Endothelial","VEGFA","KDR",0.00243334029150383,0,"VEGFA_VEGFR2","VEGFA - VEGFR2","VEGF","Secreted Signaling","KEGG: hsa04370; PMID: 16633338"
"120","Endothelial","Endothelial","VEGFC","FLT4",0.00186552248227367,0,"VEGFC_VEGFR3","VEGFC - VEGFR3","VEGF","Secreted Signaling","KEGG: hsa04370; PMID: 16633338"
"121","Endothelial","Endothelial","VEGFC","KDR",0.00385127116477043,0,"VEGFC_VEGFR2","VEGFC - VEGFR2","VEGF","Secreted Signaling","KEGG: hsa04370; PMID: 16633338"
"122","Epithelial 1","Endothelial","VEGFA","FLT1_KDR",0.00669118888186444,0,"VEGFA_VEGFR1R2","VEGFA - VEGFR1R2","VEGF","Secreted Signaling","PMID: 16633338"
"123","Epithelial 2","Endothelial","VEGFA","FLT1_KDR",0.00669118888186444,0,"VEGFA_VEGFR1R2","VEGFA - VEGFR1R2","VEGF","Secreted Signaling","PMID: 16633338"
"124","Epithelial 3","Endothelial","VEGFA","FLT1_KDR",0.00669118888186444,0,"VEGFA_VEGFR1R2","VEGFA - VEGFR1R2","VEGF","Secreted Signaling","PMID: 16633338"
"125","Epithelial 4","Endothelial","VEGFA","FLT1_KDR",0.00669118888186444,0,"VEGFA_VEGFR1R2","VEGFA - VEGFR1R2","VEGF","Secreted Signaling","PMID: 16633338"
"126","Stellate","Endothelial","VEGFA","FLT1_KDR",0.00669118888186444,0,"VEGFA_VEGFR1R2","VEGFA - VEGFR1R2","VEGF","Secreted Signaling","PMID: 16633338"
"127","Cholangiocyte","Endothelial","VEGFA","FLT1_KDR",0.00669118888186444,0,"VEGFA_VEGFR1R2","VEGFA - VEGFR1R2","VEGF","Secreted Signaling","PMID: 16633338"
"128","Epithelial 6","Endothelial","VEGFA","FLT1_KDR",0.0235798136323376,0,"VEGFA_VEGFR1R2","VEGFA - VEGFR1R2","VEGF","Secreted Signaling","PMID: 16633338"
"129","Unknown","Endothelial","VEGFA","FLT1_KDR",0.00669118888186444,0,"VEGFA_VEGFR1R2","VEGFA - VEGFR1R2","VEGF","Secreted Signaling","PMID: 16633338"
"130","Endothelial","Endothelial","VEGFC","FLT4_KDR",0.00306153177544884,0,"VEGFC_VEGFR2R3","VEGFC - VEGFR2R3","VEGF","Secreted Signaling","PMID: 16633338"
"131","Epithelial 5","Stellate","SPP1","CD44",0.00295356007463217,0,"SPP1_CD44","SPP1 - CD44","SPP1","Secreted Signaling","PMID: 21907263"
"132","Cholangiocyte","Stellate","SPP1","CD44",0.00186552248227367,0,"SPP1_CD44","SPP1 - CD44","SPP1","Secreted Signaling","PMID: 21907263"
"133","Epithelial 5","Cholangiocyte","SPP1","CD44",0.00186552248227367,0,"SPP1_CD44","SPP1 - CD44","SPP1","Secreted Signaling","PMID: 21907263"
"134","Cholangiocyte","Cholangiocyte","SPP1","CD44",0.00117782458266272,0,"SPP1_CD44","SPP1 - CD44","SPP1","Secreted Signaling","PMID: 21907263"
"135","Epithelial 5","Macrophages","SPP1","CD44",0.00801299643480242,0,"SPP1_CD44","SPP1 - CD44","SPP1","Secreted Signaling","PMID: 21907263"
"136","Cholangiocyte","Macrophages","SPP1","CD44",0.00507063354755007,0,"SPP1_CD44","SPP1 - CD44","SPP1","Secreted Signaling","PMID: 21907263"
"137","Epithelial 5","Lymphocyte","SPP1","CD44",0.0074205602630891,0,"SPP1_CD44","SPP1 - CD44","SPP1","Secreted Signaling","PMID: 21907263"
"138","Cholangiocyte","Lymphocyte","SPP1","CD44",0.00469470969718148,0,"SPP1_CD44","SPP1 - CD44","SPP1","Secreted Signaling","PMID: 21907263"
"139","Epithelial 5","Epithelial 2","SPP1","ITGAV_ITGB1",0.00512104266723337,0,"SPP1_ITGAV_ITGB1","SPP1 - (ITGAV+ITGB1)","SPP1","Secreted Signaling","PMID: 21907263"
"140","Cholangiocyte","Epithelial 2","SPP1","ITGAV_ITGB1",0.00323713645520922,0,"SPP1_ITGAV_ITGB1","SPP1 - (ITGAV+ITGB1)","SPP1","Secreted Signaling","PMID: 21907263"
"141","Epithelial 5","Endothelial","SPP1","ITGAV_ITGB1",0.00532164274259461,0,"SPP1_ITGAV_ITGB1","SPP1 - (ITGAV+ITGB1)","SPP1","Secreted Signaling","PMID: 21907263"
"142","Cholangiocyte","Endothelial","SPP1","ITGAV_ITGB1",0.00336419021561009,0,"SPP1_ITGAV_ITGB1","SPP1 - (ITGAV+ITGB1)","SPP1","Secreted Signaling","PMID: 21907263"
"143","Epithelial 5","Epithelial 3","SPP1","ITGAV_ITGB1",0.0047395001343683,0,"SPP1_ITGAV_ITGB1","SPP1 - (ITGAV+ITGB1)","SPP1","Secreted Signaling","PMID: 21907263"
"144","Cholangiocyte","Epithelial 3","SPP1","ITGAV_ITGB1",0.00299553146086995,0,"SPP1_ITGAV_ITGB1","SPP1 - (ITGAV+ITGB1)","SPP1","Secreted Signaling","PMID: 21907263"
"145","Epithelial 5","Epithelial 4","SPP1","ITGAV_ITGB1",0.00352630260823921,0,"SPP1_ITGAV_ITGB1","SPP1 - (ITGAV+ITGB1)","SPP1","Secreted Signaling","PMID: 21907263"
"146","Cholangiocyte","Epithelial 4","SPP1","ITGAV_ITGB1",0.0022277485464939,0,"SPP1_ITGAV_ITGB1","SPP1 - (ITGAV+ITGB1)","SPP1","Secreted Signaling","PMID: 21907263"
