"","source","target","ligand","receptor","prob","pval","interaction_name","interaction_name_2","pathway_name","annotation","evidence"
"61","Epithelial 3","Epithelial 6","GDF15","TGFBR2",0.00117782458266272,0,"GDF15_TGFBR2","GDF15 - TGFBR2","GDF","Secreted Signaling","KEGG: hsa04350"
"62","Epithelial 4","Epithelial 6","GDF15","TGFBR2",0.00117782458266272,0,"GDF15_TGFBR2","GDF15 - TGFBR2","GDF","Secreted Signaling","KEGG: hsa04350"
"63","Epithelial 5","Epithelial 6","GDF15","TGFBR2",0.00186552248227367,0,"GDF15_TGFBR2","GDF15 - TGFBR2","GDF","Secreted Signaling","KEGG: hsa04350"
"64","Unknown","Epithelial 6","GDF15","TGFBR2",0.00117782458266272,0,"GDF15_TGFBR2","GDF15 - TGFBR2","GDF","Secreted Signaling","KEGG: hsa04350"
"65","Epithelial 3","Unknown","GDF15","TGFBR2",0.00117782458266272,0,"GDF15_TGFBR2","GDF15 - TGFBR2","GDF","Secreted Signaling","KEGG: hsa04350"
"66","Epithelial 4","Unknown","GDF15","TGFBR2",0.00117782458266272,0,"GDF15_TGFBR2","GDF15 - TGFBR2","GDF","Secreted Signaling","KEGG: hsa04350"
"67","Epithelial 5","Unknown","GDF15","TGFBR2",0.00186552248227367,0,"GDF15_TGFBR2","GDF15 - TGFBR2","GDF","Secreted Signaling","KEGG: hsa04350"
"68","Unknown","Unknown","GDF15","TGFBR2",0.00117782458266272,0.03,"GDF15_TGFBR2","GDF15 - TGFBR2","GDF","Secreted Signaling","KEGG: hsa04350"
"69","Cholangiocyte","Epithelial 1","TGFA","EGFR",0.0105432335698363,0,"TGFA_EGFR","TGFA - EGFR","EGF","Secreted Signaling","KEGG: hsa04012"
"70","Cholangiocyte","Epithelial 2","TGFA","EGFR",0.00912255112406384,0,"TGFA_EGFR","TGFA - EGFR","EGF","Secreted Signaling","KEGG: hsa04012"
"71","Cholangiocyte","Epithelial 3","TGFA","EGFR",0.00643439766046031,0,"TGFA_EGFR","TGFA - EGFR","EGF","Secreted Signaling","KEGG: hsa04012"
"72","Cholangiocyte","Epithelial 4","TGFA","EGFR",0.00469470969718148,0,"TGFA_EGFR","TGFA - EGFR","EGF","Secreted Signaling","KEGG: hsa04012"
"73","Cholangiocyte","Stellate","TGFA","EGFR",0.00186552248227367,0,"TGFA_EGFR","TGFA - EGFR","EGF","Secreted Signaling","KEGG: hsa04012"
"74","Cholangiocyte","Epithelial 5","TGFA","EGFR",0.00420964015455655,0,"TGFA_EGFR","TGFA - EGFR","EGF","Secreted Signaling","KEGG: hsa04012"
"75","Cholangiocyte","Cholangiocyte","TGFA","EGFR",0.00759712263513565,0,"TGFA_EGFR","TGFA - EGFR","EGF","Secreted Signaling","KEGG: hsa04012"
"76","Cholangiocyte","Epithelial 6","TGFA","EGFR",0.012046014859371,0,"TGFA_EGFR","TGFA - EGFR","EGF","Secreted Signaling","KEGG: hsa04012"
"77","Cholangiocyte","Unknown","TGFA","EGFR",0.00469470969718148,0,"TGFA_EGFR","TGFA - EGFR","EGF","Secreted Signaling","KEGG: hsa04012"
"78","Cholangiocyte","Epithelial 4","TGFA","EGFR_ERBB2",0.00235287788790906,0,"TGFA_EGFR_ERBB2","TGFA - (EGFR+ERBB2)","EGF","Secreted Signaling","KEGG: hsa04012"
"79","Cholangiocyte","Epithelial 6","TGFA","EGFR_ERBB2",0.00377751240008111,0,"TGFA_EGFR_ERBB2","TGFA - (EGFR+ERBB2)","EGF","Secreted Signaling","KEGG: hsa04012"
"80","Cholangiocyte","Unknown","TGFA","EGFR_ERBB2",0.00235287788790906,0,"TGFA_EGFR_ERBB2","TGFA - (EGFR+ERBB2)","EGF","Secreted Signaling","KEGG: hsa04012"
"81","Epithelial 2","Epithelial 1","AREG","EGFR",0.0105432335698363,0,"AREG_EGFR","AREG - EGFR","EGF","Secreted Signaling","KEGG: hsa04012"
"82","Epithelial 4","Epithelial 1","AREG","EGFR",0.0408799148089091,0,"AREG_EGFR","AREG - EGFR","EGF","Secreted Signaling","KEGG: hsa04012"
"83","Epithelial 5","Epithelial 1","AREG","EGFR",0.0105432335698363,0,"AREG_EGFR","AREG - EGFR","EGF","Secreted Signaling","KEGG: hsa04012"
"84","Unknown","Epithelial 1","AREG","EGFR",0.0166082004906992,0,"AREG_EGFR","AREG - EGFR","EGF","Secreted Signaling","KEGG: hsa04012"
"85","Epithelial 2","Epithelial 2","AREG","EGFR",0.00912255112406384,0,"AREG_EGFR","AREG - EGFR","EGF","Secreted Signaling","KEGG: hsa04012"
"86","Epithelial 4","Epithelial 2","AREG","EGFR",0.0355181559167075,0,"AREG_EGFR","AREG - EGFR","EGF","Secreted Signaling","KEGG: hsa04012"
"87","Epithelial 5","Epithelial 2","AREG","EGFR",0.00912255112406384,0,"AREG_EGFR","AREG - EGFR","EGF","Secreted Signaling","KEGG: hsa04012"
"88","Unknown","Epithelial 2","AREG","EGFR",0.014382153234559,0,"AREG_EGFR","AREG - EGFR","EGF","Secreted Signaling","KEGG: hsa04012"
"89","Epithelial 2","Epithelial 3","AREG","EGFR",0.00643439766046031,0,"AREG_EGFR","AREG - EGFR","EGF","Secreted Signaling","KEGG: hsa04012"
"90","Epithelial 4","Epithelial 3","AREG","EGFR",0.0252501815152377,0,"AREG_EGFR","AREG - EGFR","EGF","Secreted Signaling","KEGG: hsa04012"
"91","Epithelial 5","Epithelial 3","AREG","EGFR",0.00643439766046031,0,"AREG_EGFR","AREG - EGFR","EGF","Secreted Signaling","KEGG: hsa04012"
"92","Unknown","Epithelial 3","AREG","EGFR",0.0101600378296947,0,"AREG_EGFR","AREG - EGFR","EGF","Secreted Signaling","KEGG: hsa04012"
"93","Epithelial 2","Epithelial 4","AREG","EGFR",0.00469470969718148,0,"AREG_EGFR","AREG - EGFR","EGF","Secreted Signaling","KEGG: hsa04012"
"94","Epithelial 4","Epithelial 4","AREG","EGFR",0.018518028485022,0,"AREG_EGFR","AREG - EGFR","EGF","Secreted Signaling","KEGG: hsa04012"
"95","Epithelial 5","Epithelial 4","AREG","EGFR",0.00469470969718148,0,"AREG_EGFR","AREG - EGFR","EGF","Secreted Signaling","KEGG: hsa04012"
"96","Unknown","Epithelial 4","AREG","EGFR",0.0074205602630891,0,"AREG_EGFR","AREG - EGFR","EGF","Secreted Signaling","KEGG: hsa04012"
"97","Epithelial 4","Stellate","AREG","EGFR",0.0074205602630891,0,"AREG_EGFR","AREG - EGFR","EGF","Secreted Signaling","KEGG: hsa04012"
"98","Epithelial 4","Epithelial 5","AREG","EGFR",0.0166285598583497,0,"AREG_EGFR","AREG - EGFR","EGF","Secreted Signaling","KEGG: hsa04012"
"99","Unknown","Epithelial 5","AREG","EGFR",0.00665573216829058,0.01,"AREG_EGFR","AREG - EGFR","EGF","Secreted Signaling","KEGG: hsa04012"
"100","Epithelial 2","Cholangiocyte","AREG","EGFR",0.00759712263513565,0,"AREG_EGFR","AREG - EGFR","EGF","Secreted Signaling","KEGG: hsa04012"
"101","Epithelial 4","Cholangiocyte","AREG","EGFR",0.0297113287167995,0,"AREG_EGFR","AREG - EGFR","EGF","Secreted Signaling","KEGG: hsa04012"
"102","Epithelial 5","Cholangiocyte","AREG","EGFR",0.00759712263513565,0,"AREG_EGFR","AREG - EGFR","EGF","Secreted Signaling","KEGG: hsa04012"
"103","Unknown","Cholangiocyte","AREG","EGFR",0.0119878799696118,0,"AREG_EGFR","AREG - EGFR","EGF","Secreted Signaling","KEGG: hsa04012"
"104","Epithelial 2","Epithelial 6","AREG","EGFR",0.012046014859371,0,"AREG_EGFR","AREG - EGFR","EGF","Secreted Signaling","KEGG: hsa04012"
"105","Epithelial 4","Epithelial 6","AREG","EGFR",0.0465035133972936,0,"AREG_EGFR","AREG - EGFR","EGF","Secreted Signaling","KEGG: hsa04012"
"106","Epithelial 5","Epithelial 6","AREG","EGFR",0.012046014859371,0,"AREG_EGFR","AREG - EGFR","EGF","Secreted Signaling","KEGG: hsa04012"
"107","Unknown","Epithelial 6","AREG","EGFR",0.0189588886524443,0,"AREG_EGFR","AREG - EGFR","EGF","Secreted Signaling","KEGG: hsa04012"
"108","Epithelial 4","Unknown","AREG","EGFR",0.018518028485022,0,"AREG_EGFR","AREG - EGFR","EGF","Secreted Signaling","KEGG: hsa04012"
